amount,transaction_freq_24h,account_age_days,is_weekend,risk_score,is_fraud
1165.09,2,118,1,1.2,1
304.44,2,242,1,0.3,0
102.65,6,720,0,0.0,0
123.95,1,65,0,0.0,0
543.04,1,576,1,0.3,0
2313.93,3,577,1,1.2,1
542.57,2,348,1,0.3,0
248.56,2,115,0,0.0,0
787.43,6,781,0,0.0,0
288.04,3,455,0,0.0,0
250.71,4,655,0,0.0,0
140.35,5,842,0,0.0,0
1496.72,9,14,0,2.2,1
28.89,4,845,1,0.3,0
812.77,2,95,0,0.0,0
230.18,2,616,0,0.0,0
242.8,2,99,1,0.3,0
1988.03,4,34,0,1.6,1
179.19,1,453,0,0.0,0
185.4,1,588,1,0.3,0
321.24,2,340,0,0.0,0
553.59,4,277,0,0.0,0
235.27,1,198,1,0.3,0
75.85,0,622,0,0.0,0
153.99,2,438,0,0.0,0
1318.06,3,994,0,0.9,1
394.4,3,476,1,0.3,0
574.6,1,656,0,0.0,0
281.79,3,1048,0,0.0,0
189.25,4,1029,1,0.3,0
1958.93,2,546,0,0.9,1
303.2,1,229,0,0.0,0
234.91,2,433,0,0.0,0
1095.24,1,294,0,0.9,1
177.72,0,533,1,0.3,0
201.92,2,163,1,0.3,0
369.75,5,441,1,0.3,0
366.08,0,86,0,0.0,0
474.47,0,1066,1,0.3,0
2963.88,3,12,1,1.9000000000000001,1
512.26,5,973,0,0.0,0
33.94,6,1016,1,0.3,0
507.19,2,1051,0,0.0,0
380.11,3,495,0,0.0,0
382.23,2,846,1,0.3,0
468.03,1,1028,1,0.3,0
355.64,2,917,1,0.3,0
347.23,1,946,1,0.3,0
675.62,1,536,0,0.0,0
212.83,0,814,0,0.0,0
141.87,3,231,1,0.3,0
7527.86,3,1005,0,0.9,1
178.88,2,520,1,0.3,0
404.53,1,289,0,0.0,0
82.02,2,325,1,0.3,0
411.19,1,937,0,0.0,0
143.93,2,210,1,0.3,0
235.12,4,744,0,0.0,0
1040.7,1,303,1,1.2,1
586.75,2,656,0,0.0,0
646.13,2,587,1,0.3,0
62.26,2,677,1,0.3,0
2297.28,2,249,1,1.2,1
111.13,3,992,0,0.0,0
1687.74,5,969,0,0.9,1
1016.51,3,1017,1,0.3,0
651.92,4,544,0,0.0,0
155.65,2,194,0,0.0,0
425.89,3,607,1,0.3,0
228.53,2,89,1,0.3,0
376.77,7,773,0,0.6,0
285.06,8,299,1,0.8999999999999999,1
47.65,1,217,0,0.0,0
1123.69,2,887,0,0.9,1
337.47,1,722,1,0.3,0
225.38,2,107,0,0.0,0
208.98,3,956,1,0.3,0
523.77,5,724,0,0.0,0
149.73,3,296,0,0.0,0
38.38,4,437,0,0.0,0
549.89,4,501,0,0.0,0
615.04,3,999,0,0.0,0
299.75,3,606,1,0.3,0
116.13,8,898,1,0.8999999999999999,1
400.02,2,35,1,1.0,1
84.61,5,556,1,0.3,0
131.02,2,94,1,0.3,0
172.76,3,417,0,0.0,0
851.1,6,603,0,0.0,0
254.67,4,914,1,0.3,0
233.86,3,304,1,0.3,0
2584.47,2,268,1,1.2,1
520.63,1,932,1,0.3,0
513.67,0,595,0,0.0,0
252.87,3,796,1,0.3,0
201.59,3,1020,1,0.3,0
41.11,2,52,1,1.0,1
964.23,6,661,0,0.0,0
573.01,4,83,1,0.3,0
305.95,2,1018,1,0.3,0
319.05,4,482,0,0.0,0
764.12,0,484,1,0.3,0
77.31,1,209,0,0.0,0
202.9,2,689,0,0.0,0
117.48,5,594,0,0.0,0
2151.87,3,1029,0,0.9,1
878.52,2,4,0,0.7,1
40.44,0,807,1,0.3,0
80.55,2,1047,0,0.0,0
320.61,3,991,0,0.0,0
228.18,4,684,0,0.0,0
97.34,2,911,1,0.3,0
2558.94,7,46,1,2.5,1
500.26,3,86,1,0.3,0
588.4,1,764,0,0.0,0
183.2,5,283,0,0.0,0
753.6,5,777,1,0.3,0
250.17,7,812,0,0.6,0
275.68,2,731,1,0.3,0
674.24,0,974,1,0.3,0
71.78,3,238,0,0.0,0
1807.34,2,878,1,1.2,0
439.21,5,877,0,0.0,0
1317.55,1,343,1,1.2,1
124.86,6,222,0,0.0,0
145.39,5,680,0,0.0,0
114.51,5,972,1,0.3,0
470.07,4,724,1,0.3,0
390.95,4,130,0,0.0,0
230.02,1,479,0,0.0,0
132.76,2,433,1,0.3,0
103.13,5,643,0,0.0,0
348.66,4,640,1,0.3,0
229.75,3,1079,0,0.0,0
184.38,3,921,1,0.3,0
1719.3,2,596,1,1.2,1
337.06,4,156,1,0.3,0
1303.27,3,213,1,1.2,1
214.72,6,188,0,0.0,0
467.48,2,552,1,0.3,0
346.23,4,169,1,0.3,0
67.02,1,193,1,0.3,0
1526.79,5,165,1,1.2,1
319.72,1,753,0,0.0,0
772.01,3,309,1,0.3,0
172.53,4,987,1,0.3,0
310.36,2,541,1,0.3,0
153.81,2,740,1,0.3,0
1259.64,4,579,1,1.2,1
499.69,5,961,1,0.3,0
528.29,2,141,0,0.0,0
1423.35,2,797,1,1.2,1
1163.2,4,633,1,1.2,1
786.76,4,479,0,0.0,0
88.31,1,765,0,0.0,0
182.53,6,589,0,0.0,0
134.11,3,686,1,0.3,0
757.57,2,583,1,0.3,0
434.08,9,132,1,0.8999999999999999,1
91.11,5,430,0,0.0,0
303.03,4,1062,1,0.3,0
82.14,1,102,0,0.0,0
347.04,2,252,1,0.3,0
69.91,4,768,1,0.3,0
621.05,5,164,0,0.0,0
534.08,5,52,1,1.0,0
2466.45,3,838,1,1.2,1
854.45,0,224,0,0.0,0
239.77,1,242,1,0.3,0
829.36,2,497,0,0.0,1
90.46,1,925,1,0.3,0
139.79,4,1080,0,0.0,0
510.67,0,287,1,0.3,0
42.28,2,336,0,0.0,0
352.63,2,566,1,0.3,0
131.94,4,870,0,0.0,0
405.0,4,75,1,0.3,0
124.57,2,459,0,0.0,0
559.38,0,114,1,0.3,0
373.12,4,243,1,0.3,0
1484.67,3,687,1,1.2,1
368.46,3,30,0,0.7,1
169.68,3,944,0,0.0,0
285.92,3,97,0,0.0,0
95.43,2,901,0,0.0,0
549.34,3,456,1,0.3,0
660.13,2,617,0,0.0,0
4323.33,2,438,0,0.9,1
196.52,2,403,1,0.3,0
280.0,4,686,1,0.3,0
205.78,1,347,0,0.0,0
452.46,0,69,0,0.0,0
536.08,3,13,0,0.7,1
346.96,3,311,0,0.0,0
1084.54,2,240,0,0.9,1
197.47,3,26,0,0.7,1
981.18,5,110,0,0.0,0
627.09,4,954,0,0.0,0
361.61,1,543,1,0.3,0
267.11,4,435,0,0.0,0
4143.32,2,1005,1,1.2,1
161.67,3,640,1,0.3,0
493.0,0,140,0,0.0,0
172.84,2,778,1,0.3,0
2182.46,1,777,1,1.2,1
888.39,3,294,1,0.3,0
185.72,3,734,1,0.3,0
611.05,3,148,1,0.3,0
473.56,2,1084,1,0.3,0
218.32,5,635,0,0.0,0
781.14,7,311,0,0.6,0
540.17,5,989,1,0.3,0
454.08,2,555,1,0.3,0
350.96,2,977,1,0.3,0
563.2,5,104,0,0.0,0
460.34,5,338,0,0.0,0
388.26,3,472,0,0.0,0
192.78,4,292,1,0.3,0
1990.92,4,567,0,0.9,1
128.02,3,387,1,0.3,0
561.28,3,968,1,0.3,0
265.69,3,269,1,0.3,0
2126.29,2,208,0,0.9,1
148.28,2,1056,1,0.3,0
175.44,4,781,0,0.0,0
138.76,4,38,1,1.0,1
505.75,4,928,0,0.0,0
92.72,2,210,1,0.3,0
226.8,1,748,0,0.0,0
42.53,3,31,1,1.0,1
465.45,1,285,0,0.0,0
221.93,5,935,1,0.3,0
82.64,5,29,1,1.0,1
1083.76,6,516,0,0.9,1
98.98,2,436,1,0.3,0
812.02,1,250,1,0.3,0
181.55,3,130,1,0.3,0
1815.57,3,433,1,1.2,1
774.44,2,401,1,0.3,0
133.56,5,117,0,0.0,0
146.28,0,782,0,0.0,0
670.56,1,118,1,0.3,0
281.52,0,418,0,0.0,0
308.97,3,1036,0,0.0,0
1306.13,4,407,1,1.2,1
173.1,1,762,0,0.0,0
400.97,4,506,1,0.3,0
950.71,3,699,1,0.3,0
821.97,2,856,1,0.3,0
311.99,1,518,1,0.3,0
274.15,7,716,0,0.6,0
64.31,6,536,0,0.0,0
127.27,4,343,1,0.3,0
503.18,1,845,1,0.3,0
318.84,1,427,1,0.3,0
394.46,2,58,0,0.7,1
1034.67,4,296,0,0.9,1
111.64,3,731,1,0.3,0
288.99,3,725,0,0.0,0
441.99,0,603,1,0.3,0
180.99,2,491,0,0.0,0
1531.59,5,336,1,1.2,1
907.93,4,52,1,1.0,1
489.17,11,236,0,0.6,0
2201.33,7,1089,0,1.5,1
81.75,6,943,1,0.3,0
363.17,4,87,1,0.3,0
527.91,4,1020,1,0.3,0
146.65,3,847,0,0.0,0
494.38,4,105,0,0.0,0
121.03,6,457,0,0.0,0
730.07,0,186,0,0.0,0
1054.08,2,786,0,0.9,1
480.54,3,730,1,0.3,0
57.39,4,239,1,0.3,0
139.18,4,847,0,0.0,0
643.74,3,320,1,0.3,0
373.82,4,538,1,0.3,0
24.74,5,123,0,0.0,0
1268.28,3,1015,0,0.9,1
419.57,5,204,1,0.3,0
161.34,5,956,1,0.3,0
989.84,0,926,0,0.0,0
185.87,3,139,0,0.0,0
183.85,0,123,0,0.0,0
523.71,5,156,0,0.0,0
2172.48,6,919,0,0.9,1
1855.99,7,94,0,1.5,1
524.42,3,669,1,0.3,0
581.13,5,958,1,0.3,0
807.61,2,322,0,0.0,0
104.13,2,611,1,0.3,0
696.96,4,88,1,0.3,0
175.65,2,1030,0,0.0,0
503.24,6,660,0,0.0,0
291.52,2,798,1,0.3,0
604.13,4,275,0,0.0,0
411.86,3,801,0,0.0,0
16.94,6,686,0,0.0,0
437.68,2,137,0,0.0,0
695.57,1,624,1,0.3,0
571.64,3,120,1,0.3,0
330.3,1,734,1,0.3,0
1890.78,3,1019,0,0.9,1
499.68,5,942,0,0.0,0
566.94,0,528,0,0.0,0
1040.11,3,969,0,0.9,1
525.94,3,1088,1,0.3,0
149.09,5,499,0,0.0,0
31.95,5,354,1,0.3,0
227.12,0,206,1,0.3,0
783.31,4,680,0,0.0,0
257.11,2,420,0,0.0,0
815.47,2,627,0,0.0,1
424.67,8,1039,1,0.8999999999999999,1
1326.97,1,75,1,1.2,1
272.43,1,321,0,0.0,0
584.17,2,568,1,0.3,0
606.96,4,791,1,0.3,0
1642.85,5,1012,0,0.9,1
66.42,3,954,0,0.0,0
231.41,3,497,1,0.3,0
855.0,3,605,1,0.3,0
1717.25,6,518,1,1.2,1
465.29,3,115,0,0.0,0
273.11,2,767,0,0.0,0
780.32,5,898,1,0.3,0
872.43,1,855,0,0.0,0
255.42,4,395,1,0.3,0
509.23,3,906,1,0.3,0
1191.67,4,240,0,0.9,1
2423.68,5,495,0,0.9,1
769.08,3,274,0,0.0,0
382.5,2,486,0,0.0,0
346.72,6,1013,0,0.0,0
639.05,4,518,1,0.3,0
326.0,1,827,1,0.3,0
442.4,3,1061,1,0.3,0
127.07,2,168,0,0.0,0
1338.95,4,1017,1,1.2,1
117.03,4,125,1,0.3,0
237.57,4,682,1,0.3,0
403.5,2,494,0,0.0,0
2680.0,3,312,1,1.2,1
239.82,2,699,0,0.0,0
188.02,4,986,1,0.3,0
210.98,4,77,0,0.0,0
1922.69,5,187,1,1.2,1
21.98,4,556,1,0.3,0
134.27,2,117,1,0.3,0
5618.8,3,347,1,1.2,1
660.81,1,454,0,0.0,0
121.1,3,473,1,0.3,0
350.96,2,750,1,0.3,0
391.52,1,506,1,0.3,0
852.96,4,58,1,1.0,1
2303.27,3,707,1,1.2,1
539.77,3,343,0,0.0,0
213.32,0,10,0,0.7,1
804.06,2,858,0,0.0,0
182.06,3,469,1,0.3,0
130.22,2,722,0,0.0,0
62.97,0,717,0,0.0,0
76.51,3,93,0,0.0,0
149.33,2,911,0,0.0,0
112.71,4,221,0,0.0,0
500.61,4,820,0,0.0,0
110.3,1,794,0,0.0,0
15.78,0,135,0,0.0,0
128.85,1,128,0,0.0,0
228.31,3,928,1,0.3,1
199.76,4,11,0,0.7,1
1672.56,3,239,0,0.9,1
198.15,2,1086,1,0.3,0
883.16,2,122,1,0.3,0
359.1,2,672,1,0.3,0
350.82,8,402,0,0.6,0
158.73,3,470,1,0.3,0
345.09,5,141,1,0.3,0
170.29,2,654,1,0.3,0
433.81,1,366,0,0.0,0
288.97,4,734,0,0.0,0
142.3,4,865,1,0.3,0
986.81,5,543,1,0.3,0
560.83,4,22,0,0.7,1
233.81,1,720,1,0.3,0
423.3,4,545,1,0.3,0
336.56,5,776,1,0.3,0
153.7,1,864,1,0.3,0
392.71,5,197,1,0.3,0
196.68,2,122,1,0.3,0
142.26,0,464,0,0.0,0
72.23,5,987,0,0.0,0
255.69,2,334,1,0.3,0
645.2,3,473,1,0.3,0
182.71,2,873,1,0.3,1
4551.87,4,885,0,0.9,1
887.38,4,843,0,0.0,0
1348.73,6,1028,0,0.9,1
810.64,4,887,0,0.0,0
2334.26,2,174,0,0.9,1
166.6,5,479,0,0.0,0
28.27,5,852,1,0.3,0
234.27,1,630,0,0.0,0
639.57,3,160,0,0.0,0
425.86,5,772,1,0.3,0
482.05,5,190,1,0.3,0
1371.27,4,353,1,1.2,1
536.27,1,1067,1,0.3,0
813.62,4,1070,0,0.0,0
143.03,2,26,1,1.0,1
122.39,6,415,0,0.0,0
1838.49,7,348,1,1.8,1
404.84,6,588,1,0.3,0
196.24,3,910,0,0.0,0
196.6,4,905,1,0.3,0
191.23,4,149,1,0.3,0
180.12,4,818,1,0.3,0
101.44,1,34,1,1.0,1
81.63,0,549,0,0.0,0
301.14,7,621,1,0.8999999999999999,1
202.28,3,447,1,0.3,0
1107.37,5,962,0,0.9,1
490.62,4,697,0,0.0,0
477.18,2,1068,1,0.3,0
174.07,3,477,0,0.0,0
324.26,0,444,0,0.0,0
525.1,5,648,0,0.0,0
749.03,5,264,0,0.0,0
333.18,3,876,1,0.3,0
1076.76,2,332,1,1.2,1
368.92,5,134,1,0.3,0
808.7,3,516,0,0.0,0
224.24,5,763,0,0.0,0
59.74,3,589,1,0.3,0
478.64,3,59,1,1.0,1
755.9,4,19,0,0.7,1
650.62,1,804,1,0.3,0
558.23,2,1092,1,0.3,0
258.27,7,229,0,0.6,0
163.34,3,1055,1,0.3,0
635.44,4,540,0,0.0,0
560.61,1,154,1,0.3,0
208.86,1,293,0,0.0,0
1109.88,2,1056,0,0.9,1
151.37,5,353,0,0.0,0
204.19,2,918,0,0.0,0
1879.97,1,688,1,1.2,1
872.33,3,883,0,0.0,0
255.85,5,472,0,0.0,0
487.83,3,127,0,0.0,0
427.25,3,534,0,0.0,0
23.5,4,1035,0,0.0,0
147.84,3,1093,0,0.0,0
347.84,2,449,0,0.0,0
256.2,3,134,0,0.0,0
468.57,4,235,1,0.3,0
1132.37,4,421,0,0.9,1
265.35,4,1072,0,0.0,1
127.09,1,581,1,0.3,0
506.46,1,543,1,0.3,0
264.0,1,891,0,0.0,0
313.1,5,195,0,0.0,0
273.37,3,309,0,0.0,0
3444.12,2,819,0,0.9,1
38.93,3,431,0,0.0,0
248.2,5,651,1,0.3,0
364.63,6,899,1,0.3,0
167.58,3,811,1,0.3,0
900.01,1,581,1,0.3,0
825.38,2,74,0,0.0,0
348.92,2,937,1,0.3,0
279.2,2,95,1,0.3,0
327.22,2,71,0,0.0,0
329.57,3,236,1,0.3,0
338.39,2,315,1,0.3,0
303.26,2,869,1,0.3,0
471.08,2,611,1,0.3,0
777.28,4,1011,1,0.3,0
106.95,5,134,0,0.0,0
127.99,2,1070,1,0.3,0
63.69,0,528,1,0.3,0
870.43,1,655,1,0.3,0
470.08,1,20,1,1.0,1
606.59,7,797,0,0.6,0
87.63,6,553,1,0.3,0
2180.99,5,819,0,0.9,1
199.09,6,1007,0,0.0,0
433.02,10,239,1,0.8999999999999999,1
860.03,1,1038,0,0.0,0
136.4,5,528,0,0.0,0
211.93,2,350,1,0.3,0
437.8,8,774,0,0.6,0
6374.48,0,4,0,1.6,1
494.58,3,747,0,0.0,0
1824.29,4,998,0,0.9,1
1222.02,6,229,1,1.2,1
528.79,3,621,1,0.3,0
136.1,0,859,1,0.3,0
1056.1,2,636,0,0.9,1
81.82,5,1016,1,0.3,0
1814.31,4,892,0,0.9,0
447.01,1,301,1,0.3,0
25.85,4,431,0,0.0,0
260.36,4,734,1,0.3,0
703.83,1,460,0,0.0,0
288.75,3,430,0,0.0,0
748.14,2,932,0,0.0,0
156.42,6,123,0,0.0,0
99.15,3,538,1,0.3,0
340.75,2,415,0,0.0,0
377.72,2,805,1,0.3,0
258.32,3,1077,0,0.0,0
1248.72,4,991,0,0.9,1
156.39,6,386,1,0.3,0
500.57,1,431,1,0.3,0
391.72,3,135,1,0.3,0
77.16,1,973,0,0.0,0
97.86,2,332,0,0.0,0
370.37,2,359,0,0.0,0
2653.9,2,414,1,1.2,1
653.18,1,1017,1,0.3,0
65.17,2,1086,1,0.3,0
16.32,1,335,1,0.3,0
761.77,5,708,0,0.0,0
332.41,2,257,0,0.0,0
1145.79,2,503,1,1.2,1
151.69,4,789,1,0.3,0
519.46,7,551,0,0.6,0
853.0,5,1009,0,0.0,0
233.95,5,558,0,0.0,0
239.01,0,841,1,0.3,0
375.35,5,506,0,0.0,0
629.71,2,810,1,0.3,0
360.77,2,901,0,0.0,0
969.31,2,1065,1,0.3,0
230.59,1,370,1,0.3,0
96.95,4,610,1,0.3,0
2642.71,3,776,1,1.2,1
199.93,1,972,1,0.3,0
207.3,3,111,0,0.0,0
342.67,2,41,1,1.0,1
391.41,3,93,1,0.3,0
248.61,5,145,0,0.0,0
359.66,3,302,1,0.3,0
351.72,4,298,1,0.3,0
435.9,5,113,0,0.0,0
34.64,3,1036,1,0.3,0
2400.57,3,888,0,0.9,1
315.86,4,216,0,0.0,0
654.07,4,435,1,0.3,0
92.25,4,420,1,0.3,0
228.51,2,927,1,0.3,0
186.84,0,39,1,1.0,0
1591.3,2,938,1,1.2,1
203.73,2,86,1,0.3,0
781.07,1,576,0,0.0,0
190.98,0,638,0,0.0,0
232.75,4,230,0,0.0,0
286.3,2,107,0,0.0,0
1321.38,3,469,1,1.2,1
55.3,5,984,0,0.0,0
98.19,3,619,0,0.0,0
52.21,8,970,0,0.6,0
123.36,5,383,0,0.0,0
162.55,3,681,0,0.0,0
72.83,4,954,0,0.0,0
175.64,5,434,1,0.3,0
48.81,3,1077,1,0.3,0
132.24,4,972,0,0.0,0
1215.62,0,654,1,1.2,0
547.94,2,534,0,0.0,0
441.44,5,184,0,0.0,0
134.26,2,209,0,0.0,0
78.77,4,964,1,0.3,0
117.15,5,379,0,0.0,0
350.51,4,1011,0,0.0,0
871.98,6,398,1,0.3,0
902.3,2,280,0,0.0,0
687.59,3,635,0,0.0,0
175.04,2,332,0,0.0,0
375.08,3,439,1,0.3,0
265.4,6,508,0,0.0,0
299.28,5,896,1,0.3,0
2806.55,4,916,1,1.2,1
62.84,4,686,1,0.3,0
289.43,2,1031,0,0.0,0
1229.46,4,276,0,0.9,1
84.5,5,716,1,0.3,0
192.26,1,440,1,0.3,0
215.63,2,461,1,0.3,0
292.74,1,792,1,0.3,0
74.19,3,366,0,0.0,0
663.73,2,266,1,0.3,0
712.57,2,524,1,0.3,0
608.48,3,101,1,0.3,0
153.27,4,617,0,0.0,0
399.05,4,778,1,0.3,0
148.88,4,169,1,0.3,0
262.43,4,445,1,0.3,0
3152.82,4,304,0,0.9,1
402.74,2,136,1,0.3,0
111.62,1,144,0,0.0,0
438.31,7,525,1,0.8999999999999999,1
94.71,2,599,1,0.3,0
110.34,6,613,0,0.0,0
129.21,3,72,1,0.3,0
234.69,9,29,1,1.5999999999999999,1
934.07,3,132,0,0.0,0
652.61,4,866,1,0.3,0
617.44,2,705,0,0.0,0
121.96,3,538,1,0.3,0
213.0,4,34,1,1.0,1
480.38,4,28,1,1.0,1
195.25,3,430,0,0.0,0
277.06,2,943,0,0.0,0
569.04,3,122,1,0.3,0
258.22,1,641,1,0.3,0
458.81,3,627,0,0.0,0
1799.59,4,1054,0,0.9,1
308.19,3,326,0,0.0,0
1190.26,3,308,1,1.2,1
640.31,3,660,1,0.3,0
84.38,6,452,0,0.0,0
121.56,1,188,1,0.3,0
159.01,0,726,0,0.0,0
155.67,5,1051,1,0.3,0
334.39,1,1000,0,0.0,1
676.7,3,111,0,0.0,0
1284.01,1,866,0,0.9,1
498.08,2,767,1,0.3,0
234.37,2,704,0,0.0,0
45.62,2,509,1,0.3,0
392.75,1,871,1,0.3,0
375.54,4,624,0,0.0,0
439.45,4,104,0,0.0,0
3007.38,2,142,1,1.2,1
1265.45,1,793,1,1.2,1
802.43,3,445,0,0.0,0
139.84,1,634,0,0.0,0
219.11,1,882,0,0.0,0
332.87,2,301,0,0.0,0
168.54,2,977,1,0.3,0
603.68,6,261,0,0.0,0
522.95,8,491,0,0.6,0
123.26,2,316,0,0.0,0
1211.24,3,765,1,1.2,1
405.41,2,135,1,0.3,0
64.94,7,366,1,0.8999999999999999,1
347.67,2,299,1,0.3,0
484.83,6,790,0,0.0,0
968.14,0,78,1,0.3,0
261.15,3,706,0,0.0,0
837.59,1,736,1,0.3,0
441.3,2,795,1,0.3,0
98.25,3,561,1,0.3,0
88.89,3,708,1,0.3,0
1124.56,4,140,1,1.2,1
1210.23,4,605,1,1.2,1
505.47,1,763,1,0.3,0
1633.19,3,271,0,0.9,1
1052.79,2,195,0,0.9,1
725.03,1,328,0,0.0,0
147.12,3,542,1,0.3,0
2067.33,1,53,0,1.6,1
625.71,5,1007,0,0.0,0
248.82,4,715,0,0.0,0
187.6,3,833,1,0.3,0
473.13,5,929,0,0.0,0
68.82,4,640,1,0.3,0
736.76,3,844,1,0.3,0
141.04,3,640,0,0.0,0
530.17,6,844,1,0.3,0
217.23,1,71,1,0.3,0
280.95,3,902,0,0.0,0
171.69,2,468,0,0.0,0
311.49,2,523,0,0.0,0
2421.07,1,336,1,1.2,1
1462.12,4,439,1,1.2,1
521.69,1,520,1,0.3,0
356.84,4,406,0,0.0,0
851.32,3,1041,1,0.3,0
1132.92,4,561,0,0.9,1
159.62,2,861,0,0.0,0
338.71,1,1048,0,0.0,0
59.18,1,668,0,0.0,0
1125.17,3,370,1,1.2,1
2885.95,3,771,0,0.9,1
396.5,4,13,0,0.7,1
43.71,1,800,0,0.0,0
672.82,4,10,1,1.0,1
148.19,2,500,0,0.0,0
188.53,1,303,1,0.3,1
684.82,3,948,0,0.0,0
472.08,0,706,0,0.0,0
224.63,4,676,1,0.3,0
191.13,1,717,0,0.0,0
415.06,3,808,1,0.3,0
243.01,5,175,1,0.3,0
120.7,2,13,0,0.7,1
262.44,5,1021,0,0.0,0
513.98,1,589,0,0.0,0
306.27,6,733,0,0.0,0
89.04,0,399,1,0.3,0
984.02,3,929,0,0.0,0
23.66,5,61,1,0.3,0
234.21,2,482,0,0.0,0
196.84,3,707,0,0.0,0
424.44,3,507,0,0.0,0
641.78,7,1017,0,0.6,0
1129.3,1,10,1,1.9000000000000001,1
179.5,4,802,0,0.0,0
657.98,2,965,0,0.0,1
445.15,2,88,0,0.0,0
66.09,4,702,1,0.3,0
2448.24,1,63,1,1.2,1
86.82,3,684,0,0.0,0
556.73,1,378,0,0.0,0
540.53,1,910,1,0.3,0
482.13,6,261,0,0.0,0
223.19,5,410,1,0.3,0
837.01,1,31,1,1.0,1
76.88,3,806,1,0.3,0
342.67,2,44,1,1.0,1
208.24,0,734,1,0.3,0
185.91,4,378,0,0.0,0
561.91,4,1029,0,0.0,0
1074.99,1,147,1,1.2,1
259.65,4,698,1,0.3,0
798.92,4,213,1,0.3,0
384.65,2,49,1,1.0,1
149.88,3,952,1,0.3,0
282.77,1,966,0,0.0,0
271.27,7,1088,0,0.6,0
182.35,5,205,1,0.3,0
561.76,1,881,0,0.0,0
462.77,5,537,1,0.3,0
74.58,1,255,1,0.3,0
70.18,2,431,0,0.0,0
559.63,4,193,1,0.3,0
161.95,1,675,0,0.0,0
495.03,0,633,1,0.3,0
799.12,4,189,0,0.0,0
102.68,4,858,1,0.3,0
89.21,4,618,1,0.3,0
1952.79,4,720,1,1.2,1
520.17,4,148,0,0.0,0
240.65,3,880,0,0.0,0
143.83,4,399,1,0.3,0
219.67,4,533,0,0.0,0
111.28,5,171,1,0.3,0
885.36,6,1081,1,0.3,0
168.31,2,567,0,0.0,0
1092.39,2,861,0,0.9,1
245.17,3,669,1,0.3,0
128.93,2,56,1,1.0,1
238.96,2,762,1,0.3,0
26.53,4,399,0,0.0,0
324.35,3,656,1,0.3,0
308.73,4,613,0,0.0,0
834.91,4,859,0,0.0,0
55.49,1,246,1,0.3,0
1169.64,3,1061,1,1.2,1
831.46,1,442,0,0.0,0
1280.02,1,787,0,0.9,1
347.19,4,689,1,0.3,0
1008.76,2,619,1,0.3,0
84.04,3,605,0,0.0,0
746.68,2,670,0,0.0,0
169.26,3,943,1,0.3,0
70.19,3,303,1,0.3,0
118.92,5,288,0,0.0,0
368.01,2,1082,1,0.3,0
160.5,5,1008,0,0.0,0
533.07,2,433,0,0.0,0
60.0,2,353,0,0.0,0
43.62,3,818,1,0.3,0
1443.71,1,1007,0,0.9,1
903.6,4,1038,1,0.3,0
128.16,3,272,1,0.3,0
364.89,5,234,0,0.0,0
1014.44,2,556,0,0.0,0
556.57,3,196,0,0.0,0
424.46,2,1020,0,0.0,0
1094.16,5,386,0,0.9,1
176.24,3,304,1,0.3,0
377.57,1,1064,1,0.3,0
359.51,8,929,1,0.8999999999999999,1
278.61,3,1031,0,0.0,0
247.84,5,549,1,0.3,0
393.65,2,868,0,0.0,0
378.79,4,460,1,0.3,0
128.27,2,77,0,0.0,0
815.97,4,727,1,0.3,0
137.85,5,88,0,0.0,0
294.23,4,218,0,0.0,0
272.41,6,325,1,0.3,0
523.58,3,721,1,0.3,0
43.97,1,851,0,0.0,0
892.03,3,194,0,0.0,0
185.97,5,804,0,0.0,0
1239.61,5,778,1,1.2,1
226.88,2,654,1,0.3,0
348.54,3,669,0,0.0,0
2480.89,2,440,0,0.9,1
277.34,3,154,0,0.0,0
1263.24,6,147,1,1.2,1
380.55,1,111,1,0.3,0
554.47,4,525,1,0.3,0
392.5,3,665,0,0.0,0
854.43,3,158,0,0.0,0
184.39,0,133,0,0.0,0
136.8,1,761,0,0.0,0
193.25,7,684,1,0.8999999999999999,1
404.36,4,1020,1,0.3,0
293.47,2,1093,1,0.3,0
744.61,5,1081,1,0.3,0
1349.27,4,135,1,1.2,1
137.93,2,400,0,0.0,0
175.68,2,519,1,0.3,0
87.04,3,809,0,0.0,0
2787.66,3,1012,0,0.9,1
496.34,2,911,0,0.0,0
591.34,3,1026,1,0.3,0
95.81,4,21,0,0.7,1
365.55,2,33,0,0.7,1
609.01,4,450,0,0.0,0
284.24,4,884,0,0.0,0
1073.08,3,358,1,1.2,1
3693.82,0,261,1,1.2,1
141.96,3,261,0,0.0,0
131.7,1,817,1,0.3,0
152.14,3,861,1,0.3,0
1823.99,3,389,0,0.9,1
1037.89,0,63,0,0.9,1
319.6,1,247,0,0.0,0
379.61,1,317,0,0.0,0
161.75,4,515,1,0.3,0
891.24,6,420,1,0.3,0
250.31,6,193,0,0.0,1
282.17,1,1080,1,0.3,0
672.75,2,465,0,0.0,0
303.26,5,243,0,0.0,0
289.34,2,432,0,0.0,0
369.87,3,815,0,0.0,0
810.73,2,1054,0,0.0,0
1898.99,1,488,0,0.9,1
657.25,1,594,0,0.0,0
817.21,5,330,1,0.3,0
299.68,4,763,1,0.3,0
180.33,1,752,1,0.3,0
703.85,1,192,0,0.0,0
434.34,2,601,0,0.0,0
88.23,2,1092,0,0.0,1
263.62,1,257,1,0.3,0
336.87,3,545,0,0.0,1
